name,developer,rank,platform,release_date,publisher,na_sales,eu_sales,jp_sales,other_sales,global_sales,game_genre,game_url,game_url_string,meta_game_name,meta_critic_score,meta_critic_count,meta_user_score,meta_user_count,meta_esrb,meta_genre,meta_multiplayer,meta_full_url,release_year,is_series,Matched_Name
Elex,Piranha Bytes  ,1586,XOne,2017-10-17,THQ Nordic  ,40000,0,0,0,40000.0,Role-Playing,https://www.vgchartz.com/game/179311/elex/?region=All,elex,Elex,62,8.0,6.4,523,M,Role-Playing,no,https://www.metacritic.com/game/xbox-one/elex,2017,no,none
Wasteland 2,InXile Entertainment  ,1442,XOne,2015-10-13,Deep Silver  ,50000,10000,0,10000,60000.0,Role-Playing,https://www.vgchartz.com/game/85824/wasteland-2/?region=All,wasteland-2,Wasteland 2: Director's Cut,77,13.0,6.9,67,M,Role-Playing,no,https://www.metacritic.com/game/xbox-one/wasteland-2,2015,no,none
Torment: Tides of Numenera,InXile Entertainment  ,1813,PS4,2017-02-28,Techland  ,10000,0,0,0,10000.0,Role-Playing,https://www.vgchartz.com/game/155798/torment-tides-of-numenera/?region=All,torment-tides-of-numenera,Torment: Tides of Numenera,76,20.0,6.9,75,M,General,no,https://www.metacritic.com/game/playstation-4/torment-tides-of-numenera,2017,yes,Torment: Tides of Numenera Torment: Tides of Numen̩ra
Torment: Tides of Numenera,InXile Entertainment  ,1863,XOne,2017-02-28,Techland  ,10000,0,0,0,10000.0,Role-Playing,https://www.vgchartz.com/game/155799/torment-tides-of-numenera/?region=All,torment-tides-of-numenera,Torment: Tides of Numenera,79,12.0,6.9,39,M,General,no,https://www.metacritic.com/game/xbox-one/torment-tides-of-numenera,2017,yes,Torment: Tides of Numenera Torment: Tides of Numen̩ra
Ys VIII: Lacrimosa of Dana,Falcom  ,866,PS4,2017-09-12,NIS America  ,80000,40000,80000,20000,210000.0,Role-Playing,https://www.vgchartz.com/game/159956/ys-viii-lacrimosa-of-dana/?region=All,ys-viii-lacrimosa-of-dana,Ys VIII: Lacrimosa of DANA,85,39.0,8.4,209,T,Role-Playing,no,https://www.metacritic.com/game/playstation-4/ys-viii-lacrimosa-of-dana,2017,no,none
God Eater 3,Bandai Namco Studios  ,936,PS4,2019-02-08,Bandai Namco Entertainment  ,0,0,190000,0,190000.0,Role-Playing,https://www.vgchartz.com/game/221674/god-eater-3/?region=All,god-eater-3,God Eater 3,71,60.0,7.4,56,T,Role-Playing,yes,https://www.metacritic.com/game/playstation-4/god-eater-3,2019,yes,God Eater 3 Gods Eater Burst
Super Neptunia RPG,Idea Factory  ,1823,PS4,2019-03-31,Idea Factory International  ,0,0,10000,0,10000.0,Role-Playing,https://www.vgchartz.com/game/222001/super-neptunia-rpg/?region=All,super-neptunia-rpg,Super Neptunia RPG,60,14.0,3.7,19,T,Role-Playing,no,https://www.metacritic.com/game/playstation-4/super-neptunia-rpg,2019,no,none
Portal Knights,Keen Games  ,1162,PS4,2017-05-23,505 Games  ,20000,50000,30000,10000,120000.0,Role-Playing,https://www.vgchartz.com/game/164644/portal-knights/?region=All,portal-knights,Portal Knights,71,26.0,6.7,32,E10+,Action,yes,https://www.metacritic.com/game/playstation-4/portal-knights,2017,no,none
Portal Knights,Keen Games  ,1765,XOne,2017-05-23,505 Games  ,20000,0,0,0,20000.0,Role-Playing,https://www.vgchartz.com/game/164645/portal-knights/?region=All,portal-knights,Portal Knights,77,7.0,6.7,12,E10+,Action,no,https://www.metacritic.com/game/xbox-one/portal-knights,2017,no,none
Call of Cthulhu,Cyanide  ,1173,PS4,2018-10-30,Focus Home Interactive  ,70000,30000,0,20000,120000.0,Role-Playing,https://www.vgchartz.com/game/222387/call-of-cthulhu/?region=All,call-of-cthulhu,Call of Cthulhu,63,47.0,7.1,149,M,Role-Playing,no,https://www.metacritic.com/game/playstation-4/call-of-cthulhu,2018,no,none
Zanki Zero: Last Beginning,Lancarse  ,1624,PS4,2019-04-09,Spike Chunsoft  ,0,0,40000,0,40000.0,Role-Playing,https://www.vgchartz.com/game/221933/zanki-zero-last-beginning/?region=All,zanki-zero-last-beginning,Zanki Zero: Last Beginning,72,26.0,6.2,28,M,Role-Playing,no,https://www.metacritic.com/game/playstation-4/zanki-zero-last-beginning,2019,no,none
Child of Light,Ubisoft Montreal  ,1512,PS4,2014-04-30,Ubisoft  ,0,10000,40000,0,50000.0,Role-Playing,https://www.vgchartz.com/game/75703/child-of-light/?region=All,child-of-light,Child of Light,82,46.0,8.0,578,E10+,Action,no,https://www.metacritic.com/game/playstation-4/child-of-light,2014,no,none
God Wars: Future Past,Kadokawa Games  ,1368,PS4,2017-06-20,NIS America  ,30000,10000,20000,10000,70000.0,Role-Playing,https://www.vgchartz.com/game/161533/god-wars-future-past/?region=All,god-wars-future-past,God Wars: Future Past,74,16.0,6.7,31,T,Strategy,no,https://www.metacritic.com/game/playstation-4/god-wars-future-past,2017,no,none
Metal Max Xeno,Kadokawa Games  ,1527,PS4,2018-09-25,NIS America  ,20000,0,30000,0,50000.0,Role-Playing,https://www.vgchartz.com/game/221938/metal-max-xeno/?region=All,metal-max-xeno,Metal Max Xeno,61,12.0,5.9,14,T,Role-Playing,no,https://www.metacritic.com/game/playstation-4/metal-max-xeno,2018,no,none
I am Setsuna,Tokyo RPG Factory  ,1372,PS4,2016-10-01,Square Enix  ,0,0,70000,0,70000.0,Role-Playing,https://www.vgchartz.com/game/90154/i-am-setsuna/?region=All,i-am-setsuna,I Am Setsuna,74,72.0,7.4,187,E10+,Role-Playing,no,https://www.metacritic.com/game/playstation-4/i-am-setsuna,2016,no,none
Lost Sphear,Tokyo RPG Factory  ,1713,PS4,2018-01-23,Square Enix  ,0,0,20000,0,20000.0,Role-Playing,https://www.vgchartz.com/game/191223/lost-sphear/?region=All,lost-sphear,Lost Sphear,68,53.0,7.0,60,E10+,Role-Playing,no,https://www.metacritic.com/game/playstation-4/lost-sphear,2018,no,none
Crystar,FuRyu  ,1743,PS4,2019-08-27,Spike Chunsoft  ,0,0,20000,0,20000.0,Role-Playing,https://www.vgchartz.com/game/223026/crystar/?region=All,crystar,Crystar,67,13.0,6.8,34,T,Role-Playing,no,https://www.metacritic.com/game/playstation-4/crystar,2019,no,none
Shadows Awakening,Games Farm  ,1457,PS4,2018-09-04,Kalypso Media  ,50000,0,0,10000,60000.0,Role-Playing,https://www.vgchartz.com/game/222095/shadows-awakening/?region=All,shadows-awakening,Shadows: Awakening,72,14.0,5.9,13,T,Action,no,https://www.metacritic.com/game/playstation-4/shadows-awakening,2018,no,none
Shadows Awakening,Games Farm  ,1596,XOne,2018-09-04,Kalypso Media  ,30000,0,0,0,40000.0,Role-Playing,https://www.vgchartz.com/game/222094/shadows-awakening/?region=All,shadows-awakening,Shadows: Awakening,69,6.0,7.5,10,T,Action,no,https://www.metacritic.com/game/xbox-one/shadows-awakening,2018,no,none
Battle Chasers: Nightwar,Airship Syndicate  ,1479,PS4,2017-10-03,THQ Nordic  ,30000,20000,0,10000,60000.0,Role-Playing,https://www.vgchartz.com/game/179407/battle-chasers-nightwar/?region=All,battle-chasers-nightwar,Battle Chasers: Nightwar,75,34.0,6.7,67,T,Role-Playing,no,https://www.metacritic.com/game/playstation-4/battle-chasers-nightwar,2017,no,none
Battle Chasers: Nightwar,Airship Syndicate  ,1592,XOne,2017-10-03,THQ Nordic  ,40000,0,0,0,40000.0,Role-Playing,https://www.vgchartz.com/game/179405/battle-chasers-nightwar/?region=All,battle-chasers-nightwar,Battle Chasers: Nightwar,84,8.0,6.8,43,T,Role-Playing,no,https://www.metacritic.com/game/xbox-one/battle-chasers-nightwar,2017,no,none
The Caligula Effect: Overdose,Historia  ,1600,PS4,2019-03-12,NIS America  ,0,0,40000,0,40000.0,Role-Playing,https://www.vgchartz.com/game/221940/the-caligula-effect-overdose/?region=All,the-caligula-effect-overdose,The Caligula Effect: Overdose,64,11.0,5.8,20,M,Role-Playing,no,https://www.metacritic.com/game/playstation-4/the-caligula-effect-overdose,2019,yes,The Caligula Effect: Overdose The Caligula Effect
Darkest Dungeon,Red Hook Studios  ,1613,PS4,2018-04-24,Red Hook Studios  ,20000,0,10000,10000,40000.0,Role-Playing,https://www.vgchartz.com/game/84939/darkest-dungeon/?region=All,darkest-dungeon,Darkest Dungeon,83,16.0,7.8,133,T,Role-Playing,no,https://www.metacritic.com/game/playstation-4/darkest-dungeon,2018,no,none
Immortal Unchained,Toadman Interactive  ,1651,XOne,2018-09-07,Sold Out  ,30000,0,0,0,30000.0,Role-Playing,https://www.vgchartz.com/game/221899/immortal-unchained/?region=All,immortal-unchained,Immortal: Unchained,51,7.0,7.5,22,T,Role-Playing,no,https://www.metacritic.com/game/xbox-one/immortal-unchained,2018,no,none
The Dwarves,KING Art Games  ,1652,PS4,2016-12-01,THQ Nordic  ,30000,0,0,10000,30000.0,Role-Playing,https://www.vgchartz.com/game/147588/the-dwarves/?region=All,the-dwarves,The Dwarves,60,12.0,6.2,25,M,Role-Playing,no,https://www.metacritic.com/game/playstation-4/the-dwarves,2016,yes,The Dwarves The Darkness
The Dwarves,KING Art Games  ,1739,XOne,2016-12-01,THQ Nordic  ,20000,0,0,0,20000.0,Role-Playing,https://www.vgchartz.com/game/147589/the-dwarves/?region=All,the-dwarves,The Dwarves,58,13.0,3.9,21,M,Role-Playing,no,https://www.metacritic.com/game/xbox-one/the-dwarves,2016,yes,The Dwarves The Darkness
Moonlighter,Digital Sun  ,1837,PS4,2018-11-09,Merge Games  ,10000,0,0,0,10000.0,Role-Playing,https://www.vgchartz.com/game/222033/moonlighter/?region=All,moonlighter,Moonlighter,81,28.0,7.3,82,E10+,Role-Playing,no,https://www.metacritic.com/game/playstation-4/moonlighter,2018,no,none
Hyper Light Drifter,Rebellion Games  ,1895,PS4,2016-07-26,Rebellion Games  ,0,0,10000,0,10000.0,Role-Playing,https://www.vgchartz.com/game/82999/hyper-light-drifter/?region=All,hyper-light-drifter,Hyper Light Drifter,80,11.0,7.6,77,T,Role-Playing,no,https://www.metacritic.com/game/playstation-4/hyper-light-drifter,2016,no,none
Call of Duty: Infinite Warfare,Infinity Ward  ,81,XOne,2016-11-04,Activision  ,2910000,1440000,0,440000,4790000.0,Shooter,https://www.vgchartz.com/game/108778/call-of-duty-infinite-warfare/?region=All,call-of-duty-infinite-warfare,Call of Duty: Infinite Warfare,78,18.0,3.7,413,M,Action,yes,https://www.metacritic.com/game/xbox-one/call-of-duty-infinite-warfare,2016,yes,Call of Duty: Infinite Warfare Call of Duty: Advanced Warfare Call of Duty: Modern Warfare 3 Call of Duty: Modern Warfare 2 Call of Duty 4: Modern Warfare
Call of Duty: Ghosts,Infinity Ward  ,93,PS4,2013-11-15,Activision  ,1790000,1640000,50000,690000,4170000.0,Shooter,https://www.vgchartz.com/game/72126/call-of-duty-ghosts/?region=All,call-of-duty-ghosts,Call of Duty: Ghosts,78,49.0,3.8,1636,M,Action,yes,https://www.metacritic.com/game/playstation-4/call-of-duty-ghosts,2013,yes,Call of Duty: Ghosts Call of Duty 3 Call of Duty 2 Call of Duty Call of Duty: WWII
Call of Duty: Modern Warfare Remastered,Infinity Ward  ,519,PS4,2017-06-27,Activision  ,170000,300000,30000,90000,580000.0,Shooter,https://www.vgchartz.com/game/186211/call-of-duty-modern-warfare-remastered/?region=All,call-of-duty-modern-warfare-remastered,Call of Duty: Modern Warfare Remastered,83,27.0,6.9,452,M,Arcade,yes,https://www.metacritic.com/game/playstation-4/call-of-duty-modern-warfare-remastered,2017,yes,Call of Duty: Modern Warfare Remastered Call of Duty: Modern Warfare 3 Call of Duty: Modern Warfare 2 Call of Duty 4: Modern Warfare Call of Duty: Modern Warfare 3: Defiance Call of Duty: Modern Warfare Trilogy Call of Duty: Modern Warfare: Reflex Edition Call of Duty: Modern Warfare: Mobilized
Call of Duty: Ghosts,Infinity Ward  ,695,WiiU,2013-11-05,Activision  ,220000,90000,10000,30000,350000.0,Shooter,https://www.vgchartz.com/game/71505/call-of-duty-ghosts/?region=All,call-of-duty-ghosts,Call of Duty: Ghosts,69,6.0,3.5,261,M,Action,no,https://www.metacritic.com/game/wii-u/call-of-duty-ghosts,2013,yes,Call of Duty: Ghosts Call of Duty 3 Call of Duty 2 Call of Duty Call of Duty: WWII
Call of Duty: Modern Warfare Remastered,Infinity Ward  ,820,XOne,2017-07-27,Activision  ,160000,60000,0,20000,240000.0,Shooter,https://www.vgchartz.com/game/186209/call-of-duty-modern-warfare-remastered/?region=All,call-of-duty-modern-warfare-remastered,Call of Duty: Modern Warfare Remastered,89,6.0,6.0,132,M,Arcade,no,https://www.metacritic.com/game/xbox-one/call-of-duty-modern-warfare-remastered,2017,yes,Call of Duty: Modern Warfare Remastered Call of Duty: Modern Warfare 3 Call of Duty: Modern Warfare 2 Call of Duty 4: Modern Warfare Call of Duty: Modern Warfare 3: Defiance Call of Duty: Modern Warfare Trilogy Call of Duty: Modern Warfare: Reflex Edition Call of Duty: Modern Warfare: Mobilized
Call of Duty: Black Ops II,Treyarch  ,647,WiiU,2012-11-18,Activision  ,200000,180000,0,40000,420000.0,Shooter,https://www.vgchartz.com/game/70961/call-of-duty-black-ops-ii/?region=All,call-of-duty-black-ops-ii,Call of Duty: Black Ops II,81,31.0,6.9,239,M,Action,no,https://www.metacritic.com/game/wii-u/call-of-duty-black-ops-ii,2012,yes,Call of Duty: Black Ops II Call of Duty: Black Ops Call of Duty Black Ops: Declassified Call of Duty: WWII
Destiny,Bungie  ,70,PS4,2014-09-09,Activision  ,2530000,2130000,160000,940000,5760000.0,Shooter,https://www.vgchartz.com/game/71525/destiny/?region=All,destiny,Destiny,76,95.0,6.1,5500,T,Shooter,yes,https://www.metacritic.com/game/playstation-4/destiny,2014,yes,Destiny Destiny 2
Destiny 2,Bungie  ,95,PS4,2017-09-06,Activision  ,1920000,1440000,100000,690000,4140000.0,Shooter,https://www.vgchartz.com/game/166065/destiny-2/?region=All,destiny-2,Destiny 2,85,95.0,4.9,2283,T,Action,yes,https://www.metacritic.com/game/playstation-4/destiny-2,2017,yes,Destiny 2 Destiny
Destiny,Bungie  ,114,XOne,2014-09-09,Activision  ,2170000,920000,0,320000,3410000.0,Shooter,https://www.vgchartz.com/game/71524/destiny/?region=All,destiny,Destiny,75,11.0,5.5,1760,T,Shooter,yes,https://www.metacritic.com/game/xbox-one/destiny,2014,yes,Destiny Destiny 2
Destiny: The Taken King,Bungie  ,165,PS4,2015-09-15,Activision  ,970000,800000,50000,360000,2180000.0,Shooter,https://www.vgchartz.com/game/85936/destiny-the-taken-king/?region=All,destiny-the-taken-king,Destiny: The Taken King,86,81.0,6.2,1097,T,Action,no,https://www.metacritic.com/game/playstation-4/destiny-the-taken-king,2015,no,none
Destiny: The Taken King,Bungie  ,289,XOne,2015-09-15,Activision  ,910000,230000,0,120000,1270000.0,Shooter,https://www.vgchartz.com/game/85935/destiny-the-taken-king/?region=All,destiny-the-taken-king,Destiny: The Taken King,89,11.0,5.2,415,T,Action,no,https://www.metacritic.com/game/xbox-one/destiny-the-taken-king,2015,no,none
Destiny: The Collection,Bungie  ,426,PS4,2016-09-19,Activision  ,240000,400000,20000,120000,780000.0,Shooter,https://www.vgchartz.com/game/129509/destiny-the-collection/?region=All,destiny-the-collection,Destiny: The Collection,70,50.0,6.9,31,T,Action,yes,https://www.metacritic.com/game/playstation-4/destiny-the-collection,2016,yes,Destiny: The Collection Majesty 2 Collection BioShock: The Collection
Destiny: The Collection,Bungie  ,660,XOne,2016-09-19,Activision  ,250000,120000,0,40000,410000.0,Shooter,https://www.vgchartz.com/game/129510/destiny-the-collection/?region=All,destiny-the-collection,Destiny: The Collection,70,50.0,5.8,15,T,Action,no,https://www.metacritic.com/game/xbox-one/destiny-the-collection,2016,yes,Destiny: The Collection Majesty 2 Collection BioShock: The Collection
Destiny 2: Forsaken,Bungie  ,686,PS4,2018-09-04,Activision  ,190000,110000,0,60000,360000.0,Shooter,https://www.vgchartz.com/game/222515/destiny-2-forsaken/?region=All,destiny-2-forsaken,Destiny 2: Forsaken,82,41.0,6.3,278,T,Action,no,https://www.metacritic.com/game/playstation-4/destiny-2-forsaken,2018,no,none
Destiny 2: Forsaken,Bungie  ,1039,XOne,2018-09-04,Activision  ,80000,40000,0,10000,130000.0,Shooter,https://www.vgchartz.com/game/222516/destiny-2-forsaken/?region=All,destiny-2-forsaken,Destiny 2: Forsaken,86,16.0,5.4,99,T,Action,no,https://www.metacritic.com/game/xbox-one/destiny-2-forsaken,2018,no,none
Halo: The Master Chief Collection,343 Industries  ,113,XOne,2014-11-11,Microsoft Studios  ,2060000,1040000,30000,310000,3440000.0,Shooter,https://www.vgchartz.com/game/83194/halo-the-master-chief-collection/?region=All,halo-the-master-chief-collection,Halo: The Master Chief Collection,85,69.0,7.5,1466,M,Miscellaneous,yes,https://www.metacritic.com/game/xbox-one/halo-the-master-chief-collection,2014,no,none
Call of Duty: WWII,Sledgehammer Games  ,66,XOne,2017-11-03,Activision  ,3750000,1910000,0,570000,6230000.0,Shooter,https://www.vgchartz.com/game/170598/call-of-duty-wwii/?region=All,call-of-duty-wwii,Call of Duty: WWII,80,21.0,4.2,398,M,Action,yes,https://www.metacritic.com/game/xbox-one/call-of-duty-wwii,2017,yes,Call of Duty: WWII Call of Duty 3 Call of Duty 2 Call of Duty Call of Duty: Ghosts Call of Duty: World at War Call of Duty: Black Ops II
Battlefield 1,EA DICE  ,74,XOne,2016-10-21,Electronic Arts  ,3370000,1260000,20000,480000,5130000.0,Shooter,https://www.vgchartz.com/game/110844/battlefield-1/?region=All,battlefield-1,Battlefield 1,87,39.0,7.6,663,M,Action,yes,https://www.metacritic.com/game/xbox-one/battlefield-1,2016,yes,Battlefield 1 Battlefield V Battlefield 4 Battlefield 3 Battlefield 2142
Battlefield 4,EA DICE  ,100,PS4,2013-11-15,Electronic Arts  ,1400000,1740000,190000,620000,3940000.0,Shooter,https://www.vgchartz.com/game/72001/battlefield-4/?region=All,battlefield-4,Battlefield 4,85,18.0,7.0,1893,M,Action,yes,https://www.metacritic.com/game/playstation-4/battlefield-4,2013,yes,Battlefield 4 Battlefield V Battlefield 3 Battlefield 1 Battlefield 2142
Battlefield V,EA DICE  ,163,PS4,2018-11-20,Electronic Arts  ,800000,930000,160000,340000,2220000.0,Shooter,https://www.vgchartz.com/game/221995/battlefield-v/?region=All,battlefield-v,Battlefield V,73,23.0,2.3,2199,M,Action,yes,https://www.metacritic.com/game/playstation-4/battlefield-v,2018,yes,Battlefield V Battlefield 4 Battlefield 3 Battlefield 1 Battlefield 2142
Battlefield 4,EA DICE  ,173,XOne,2013-11-22,Electronic Arts  ,1260000,650000,0,190000,2090000.0,Shooter,https://www.vgchartz.com/game/72221/battlefield-4/?region=All,battlefield-4,Battlefield 4,81,5.0,6.7,526,M,Action,yes,https://www.metacritic.com/game/xbox-one/battlefield-4,2013,yes,Battlefield 4 Battlefield V Battlefield 3 Battlefield 1 Battlefield 2142
Battlefield V,EA DICE  ,231,XOne,2018-11-20,Electronic Arts  ,1050000,350000,0,150000,1550000.0,Shooter,https://www.vgchartz.com/game/221994/battlefield-v/?region=All,battlefield-v,Battlefield V,78,38.0,2.8,713,M,Action,yes,https://www.metacritic.com/game/xbox-one/battlefield-v,2018,yes,Battlefield V Battlefield 4 Battlefield 3 Battlefield 1 Battlefield 2142
Overwatch,Blizzard Entertainment  ,84,PS4,2016-05-24,Blizzard Entertainment  ,1840000,1800000,170000,730000,4540000.0,Shooter,https://www.vgchartz.com/game/86157/overwatch/?region=All,overwatch,Overwatch,90,31.0,6.4,2000,T,Action,yes,https://www.metacritic.com/game/playstation-4/overwatch,2016,no,none
Overwatch,Blizzard Entertainment  ,142,XOne,2016-05-24,Blizzard Entertainment  ,1630000,840000,0,250000,2720000.0,Shooter,https://www.vgchartz.com/game/86156/overwatch/?region=All,overwatch,Overwatch,91,18.0,5.9,882,T,Action,yes,https://www.metacritic.com/game/xbox-one/overwatch,2016,no,none
Tom Clancy's The Division,Massive Entertainment  ,87,PS4,2016-03-08,Ubisoft  ,1490000,2040000,160000,690000,4370000.0,Shooter,https://www.vgchartz.com/game/73095/tom-clancys-the-division/?region=All,tom-clancys-the-division,Tom Clancy's The Division,80,63.0,7.0,2472,M,Shooter,yes,https://www.metacritic.com/game/playstation-4/tom-clancys-the-division,2016,no,none
Tom Clancy's Rainbow Six: Siege,Ubisoft Montreal  ,89,PS4,2015-12-01,Ubisoft  ,1290000,2060000,360000,640000,4360000.0,Shooter,https://www.vgchartz.com/game/82933/tom-clancys-rainbow-six-siege/?region=All,tom-clancys-rainbow-six-siege,Tom Clancy's Rainbow Six Siege,73,40.0,7.3,814,M,Modern,yes,https://www.metacritic.com/game/playstation-4/tom-clancys-rainbow-six-siege,2015,yes,Tom Clancy's Rainbow Six: Siege Tom Clancy's Rainbow Six: Vegas Tom Clancy's Rainbow Six 3 Tom Clancy's Rainbow Six: Vegas 2 Tom Clancy's Rainbow Six: Rogue Spear Tom Clancy's Rainbow Six: Lockdown Tom Clancy's Rainbow Six: Critical Hour
Far Cry 4,Ubisoft Montreal  ,96,PS4,2014-11-18,Ubisoft  ,1180000,2140000,110000,630000,4060000.0,Shooter,https://www.vgchartz.com/game/80324/far-cry-4/?region=All,far-cry-4,Far Cry 4,85,83.0,7.7,2047,M,Action,yes,https://www.metacritic.com/game/playstation-4/far-cry-4,2014,yes,Far Cry 4 Far Cry 5 Far Cry 3
Tom Clancy's Rainbow Six: Siege,Ubisoft Montreal  ,143,XOne,2015-12-01,Ubisoft  ,1620000,840000,0,250000,2710000.0,Shooter,https://www.vgchartz.com/game/82932/tom-clancys-rainbow-six-siege/?region=All,tom-clancys-rainbow-six-siege,Tom Clancy's Rainbow Six Siege,74,24.0,7.0,353,M,Modern,yes,https://www.metacritic.com/game/xbox-one/tom-clancys-rainbow-six-siege,2015,yes,Tom Clancy's Rainbow Six: Siege Tom Clancy's Rainbow Six: Vegas Tom Clancy's Rainbow Six 3 Tom Clancy's Rainbow Six: Vegas 2 Tom Clancy's Rainbow Six: Rogue Spear Tom Clancy's Rainbow Six: Lockdown Tom Clancy's Rainbow Six: Critical Hour
Far Cry 4,Ubisoft Montreal  ,207,XOne,2014-11-18,Ubisoft  ,850000,680000,20000,140000,1680000.0,Shooter,https://www.vgchartz.com/game/80323/far-cry-4/?region=All,far-cry-4,Far Cry 4,82,15.0,7.6,444,M,Action,yes,https://www.metacritic.com/game/xbox-one/far-cry-4,2014,yes,Far Cry 4 Far Cry 5 Far Cry 3
DOOM VFR,id Software  ,533,PS4,2017-12-01,Bethesda Softworks  ,220000,250000,0,90000,560000.0,Shooter,https://www.vgchartz.com/game/213658/doom-vfr/?region=All,doom-vfr,DOOM VFR,71,48.0,7.4,112,M,Action,no,https://www.metacritic.com/game/playstation-4/doom-vfr,2017,no,none
Gears of War 4,The Coalition  ,115,XOne,2016-10-11,Microsoft Studios  ,2170000,900000,0,320000,3380000.0,Shooter,https://www.vgchartz.com/game/85730/gears-of-war-4/?region=All,gears-of-war-4,Gears of War 4,84,99.0,6.9,1306,M,Action,yes,https://www.metacritic.com/game/xbox-one/gears-of-war-4,2016,yes,Gears of War 4 Gears of War: Judgment
Tom Clancy's Ghost Recon Wildlands,Ubisoft Paris  ,121,PS4,2017-03-07,Ubisoft  ,1070000,1350000,220000,470000,3120000.0,Shooter,https://www.vgchartz.com/game/85753/tom-clancys-ghost-recon-wildlands/?region=All,tom-clancys-ghost-recon-wildlands,Tom Clancy's Ghost Recon: Wildlands,70,64.0,6.3,785,M,Action Adventure,yes,https://www.metacritic.com/game/playstation-4/tom-clancys-ghost-recon-wildlands,2017,yes,Tom Clancy's Ghost Recon Wildlands Tom Clancy's Ghost Recon 2 Tom Clancy's Ghost Recon Tom Clancy's Ghost Recon: Shadow Wars Tom Clancy's Ghost Recon: Island Thunder Tom Clancy's Ghost Recon: Future Soldier Tom Clancy's Ghost Recon Advanced Warfighter 2 Tom Clancy's Ghost Recon: Jungle Storm
Titanfall,Respawn Entertainment  ,122,XOne,2014-03-11,Electronic Arts  ,1880000,910000,40000,280000,3110000.0,Shooter,https://www.vgchartz.com/game/72891/titanfall/?region=All,titanfall,Titanfall,86,68.0,6.7,2484,M,Shooter,yes,https://www.metacritic.com/game/xbox-one/titanfall,2014,yes,Titanfall Titanfall 2
Titanfall 2,Respawn Entertainment  ,202,PS4,2016-10-28,Electronic Arts  ,750000,620000,60000,280000,1720000.0,Shooter,https://www.vgchartz.com/game/112243/titanfall-2/?region=All,titanfall-2,Titanfall 2,89,61.0,8.5,1424,M,Action,yes,https://www.metacritic.com/game/playstation-4/titanfall-2,2016,yes,Titanfall 2 Titanfall
Titanfall 2,Respawn Entertainment  ,265,XOne,2016-10-28,Electronic Arts  ,880000,370000,0,130000,1370000.0,Shooter,https://www.vgchartz.com/game/112244/titanfall-2/?region=All,titanfall-2,Titanfall 2,87,32.0,8.3,455,M,Action,yes,https://www.metacritic.com/game/xbox-one/titanfall-2,2016,yes,Titanfall 2 Titanfall
Borderlands: The Handsome Collection,Gearbox Software  ,286,PS4,2015-03-24,2K Games  ,690000,340000,30000,220000,1280000.0,Shooter,https://www.vgchartz.com/game/85113/borderlands-the-handsome-collection/?region=All,borderlands-the-handsome-collection,Borderlands: The Handsome Collection,82,49.0,7.8,516,M,Miscellaneous,yes,https://www.metacritic.com/game/playstation-4/borderlands-the-handsome-collection,2015,no,none
Borderlands: The Handsome Collection,Gearbox Software  ,468,XOne,2015-03-24,2K Games  ,490000,130000,0,70000,680000.0,Shooter,https://www.vgchartz.com/game/85114/borderlands-the-handsome-collection/?region=All,borderlands-the-handsome-collection,Borderlands: The Handsome Collection,80,11.0,7.9,152,M,Miscellaneous,yes,https://www.metacritic.com/game/xbox-one/borderlands-the-handsome-collection,2015,no,none
Battleborn,Gearbox Software  ,586,PS4,2016-05-03,2K Games  ,250000,120000,30000,80000,480000.0,Shooter,https://www.vgchartz.com/game/83645/battleborn/?region=All,battleborn,Battleborn,68,55.0,6.8,419,T,Sci-Fi,yes,https://www.metacritic.com/game/playstation-4/battleborn,2016,yes,Battleborn Battlezone BattleForge
Battleborn,Gearbox Software  ,775,XOne,2016-05-03,2K Games  ,200000,50000,0,30000,280000.0,Shooter,https://www.vgchartz.com/game/83646/battleborn/?region=All,battleborn,Battleborn,71,20.0,7.1,179,T,Sci-Fi,yes,https://www.metacritic.com/game/xbox-one/battleborn,2016,yes,Battleborn Battlezone BattleForge
Duke Nukem 3D: 20th Anniversary World Tour,Gearbox Software  ,1174,XOne,2016-10-18,Gearbox Software  ,80000,0,0,10000,90000.0,Shooter,https://www.vgchartz.com/game/137634/duke-nukem-3d-20th-anniversary-world-tour/?region=All,duke-nukem-3d-20th-anniversary-world-tour,Duke Nukem 3D: 20th Anniversary World Tour,70,4.0,6.7,6,M,Action,no,https://www.metacritic.com/game/xbox-one/duke-nukem-3d-20th-anniversary-world-tour,2016,no,none
Borderlands 2 VR,Gearbox Software  ,1193,PS4,2018-12-14,2K Games  ,70000,0,0,20000,90000.0,Shooter,https://www.vgchartz.com/game/223106/borderlands-2-vr/?region=All,borderlands-2-vr,Borderlands 2 VR,72,34.0,7.3,61,M,Action,no,https://www.metacritic.com/game/playstation-4/borderlands-2-vr,2018,yes,Borderlands 2 VR Borderlands 2 Borderlands
Duke Nukem 3D: 20th Anniversary World Tour,Gearbox Software  ,1196,PS4,2016-10-18,Gearbox Software  ,70000,0,0,20000,90000.0,Shooter,https://www.vgchartz.com/game/137633/duke-nukem-3d-20th-anniversary-world-tour/?region=All,duke-nukem-3d-20th-anniversary-world-tour,Duke Nukem 3D: 20th Anniversary World Tour,77,15.0,7.2,31,M,Action,yes,https://www.metacritic.com/game/playstation-4/duke-nukem-3d-20th-anniversary-world-tour,2016,no,none
