name,global_sales,na_sales,eu_sales,jp_sales,other_sales,meta_critic_score,meta_user_score,release_date
EA Sports Active 2,1330000.0,720000.0,430000.0,0.0,160000.0,73.0,5.4,2010-11-16
EA Sports MMA,720000.0,390000.0,230000.0,10000.0,90000.0,78.0,7.4,2010-10-19
EA Sports UFC,1590000.0,790000.0,560000.0,10000.0,220000.0,70.0,6.2,2014-06-17
EA Sports UFC 2,610000.0,360000.0,190000.0,0.0,60000.0,76.0,5.6,2016-03-15
EA Sports UFC 3,1410000.0,700000.0,510000.0,10000.0,200000.0,76.0,4.5,2018-02-02
ECW Anarchy Rulz,110000.0,60000.0,40000.0,0.0,10000.0,43.0,6.3,2000-08-18
ESPN College Hoops,160000.0,80000.0,60000.0,0.0,20000.0,83.0,8.5,2003-11-13
ESPN College Hoops 2K5,380000.0,290000.0,80000.0,0.0,10000.0,86.0,7.6,2004-11-17
ESPN MLS ExtraTime 2002,20000.0,20000.0,0.0,0.0,0.0,68.0,8.0,2002-03-25
ESPN NBA 2K5,950000.0,880000.0,40000.0,0.0,40000.0,85.0,8.1,2004-09-28
ESPN NBA Basketball,810000.0,460000.0,270000.0,0.0,80000.0,88.0,8.1,2003-10-21
ESPN NFL 2K5,2620000.0,2150000.0,120000.0,0.0,360000.0,90.0,8.3,2004-07-20
ESPN NFL Football,560000.0,270000.0,210000.0,0.0,70000.0,91.0,8.5,2003-09-03
ESPN NHL 2K5,880000.0,430000.0,330000.0,0.0,110000.0,86.0,8.1,2004-08-30
ESPN NHL Hockey,340000.0,190000.0,110000.0,0.0,30000.0,89.0,7.4,2003-09-09
ESPN Winter X Games: Snowboarding 2002,210000.0,100000.0,80000.0,0.0,30000.0,64.0,8.1,2000-10-24
ESPN X Games Skateboarding,360000.0,180000.0,140000.0,0.0,50000.0,58.0,7.7,2001-08-13
ESPN: Sports Connection,360000.0,200000.0,130000.0,0.0,30000.0,31.0,3.3,2012-11-18
EVE Online,200000.0,0.0,190000.0,0.0,10000.0,69.0,7.4,2003-05-06
EVE: Valkyrie,210000.0,110000.0,60000.0,0.0,40000.0,71.0,6.8,2016-10-13
Eagle Flight,200000.0,90000.0,80000.0,0.0,30000.0,73.0,6.9,2016-11-08
Earth Defense Force 2017,80000.0,40000.0,10000.0,30000.0,0.0,69.0,7.6,2007-03-20
Earth Defense Force 2017 Portable,60000.0,0.0,0.0,60000.0,0.0,68.0,7.6,2013-02-05
Earth Defense Force 2025,360000.0,40000.0,30000.0,270000.0,10000.0,69.0,7.4,2014-02-18
Earth Defense Force 2: Invaders from Planet Space,90000.0,40000.0,0.0,40000.0,10000.0,72.0,8.2,2015-12-08
Earth Defense Force 4.1: The Shadow of New Despair,110000.0,0.0,0.0,110000.0,0.0,64.0,7.4,2015-12-08
Earth Defense Force 5,240000.0,0.0,0.0,240000.0,0.0,72.0,7.6,2018-12-11
Earth Defense Force: Insect Armageddon,390000.0,160000.0,80000.0,110000.0,30000.0,65.5,7.8,2011-07-05
Earth's Dawn,20000.0,20000.0,0.0,0.0,0.0,68.0,6.8,2016-11-01
Earthfall,70000.0,60000.0,0.0,0.0,10000.0,55.0,5.6,2018-07-13
Earthworm Jim,290000.0,200000.0,80000.0,0.0,10000.0,72.0,6.3,2001-06-10
Earthworm Jim 2,30000.0,20000.0,10000.0,0.0,0.0,45.0,6.0,2002-05-31
Eat Lead: The Return of Matt Hazard,250000.0,190000.0,30000.0,0.0,20000.0,52.0,6.6,2009-02-26
Ecco the Dolphin: Defender of the Future,140000.0,70000.0,50000.0,0.0,20000.0,71.0,8.6,2002-03-03
Echo Night Beyond,40000.0,20000.0,10000.0,0.0,0.0,60.0,8.6,2004-07-27
"Ed, Edd n Eddy: The Mis-Edventures",680000.0,550000.0,70000.0,0.0,70000.0,53.7,7.8,2005-11-03
Egg Mania: Eggstreme Madness,10000.0,10000.0,0.0,0.0,0.0,64.0,8.0,2002-09-11
El Shaddai: Ascension of the Metatron,440000.0,180000.0,120000.0,110000.0,40000.0,76.5,7.3,2011-08-16
Elebits,320000.0,220000.0,10000.0,80000.0,20000.0,75.0,7.5,2006-12-12
Electroplankton,30000.0,10000.0,0.0,20000.0,0.0,71.0,7.0,2005-01-09
Elex,270000.0,70000.0,160000.0,0.0,40000.0,60.0,6.4,2017-10-17
Elite Beat Agents,370000.0,300000.0,30000.0,0.0,30000.0,87.0,8.5,2006-11-06
Elven Legacy,40000.0,40000.0,0.0,0.0,0.0,71.0,7.1,2009-04-07
Emergency 2012,100000.0,40000.0,50000.0,0.0,10000.0,61.0,5.7,2011-01-05
Emergency Heroes,470000.0,140000.0,270000.0,0.0,50000.0,41.0,5.2,2008-05-27
Emergency Mayhem,20000.0,20000.0,0.0,0.0,0.0,40.0,4.3,2008-04-15
Emperor: Rise of the Middle Kingdom,10000.0,0.0,10000.0,0.0,0.0,77.0,7.8,2002-09-09
Empire Earth III,40000.0,0.0,30000.0,0.0,0.0,50.0,3.1,2007-11-06
Enchanted Arms,390000.0,330000.0,30000.0,0.0,30000.0,66.5,6.7,2007-04-03
Enclave,140000.0,110000.0,30000.0,0.0,10000.0,66.0,7.7,2002-07-29
Endless Ocean,1060000.0,430000.0,460000.0,90000.0,90000.0,72.0,8.2,2008-01-21
Endless Ocean: Blue World,870000.0,460000.0,220000.0,120000.0,60000.0,76.0,8.7,2010-02-22
Enemy Front,40000.0,20000.0,30000.0,0.0,0.0,35.0,5.7,2014-06-10
Enemy Territory: Quake Wars,20000.0,10000.0,0.0,0.0,0.0,84.0,8.3,2007-10-02
Enslaved: Odyssey to the West,1100000.0,540000.0,420000.0,10000.0,130000.0,81.0,7.7,2010-10-05
Enter the Matrix,4830000.0,2840000.0,1640000.0,120000.0,240000.0,63.3,7.8,2003-05-14
Enthusia Professional Racing,150000.0,70000.0,60000.0,0.0,20000.0,70.0,7.6,2005-05-03
Ephemeral Fantasia,80000.0,40000.0,30000.0,0.0,10000.0,48.0,7.3,2001-07-09
Eragon,140000.0,120000.0,10000.0,0.0,10000.0,48.0,5.7,2006-11-14
Escape Dead Island,170000.0,80000.0,70000.0,0.0,30000.0,36.0,3.4,2014-11-18
Escape From Monkey Island,100000.0,50000.0,40000.0,0.0,10000.0,84.0,8.4,2001-06-18
Escape from Bug Island,60000.0,40000.0,10000.0,10000.0,0.0,37.0,5.2,2007-07-25
Eternal Darkness: Sanity's Requiem,440000.0,340000.0,90000.0,0.0,10000.0,92.0,8.8,2002-06-24
Eternal Ring,300000.0,100000.0,70000.0,100000.0,30000.0,62.0,6.0,2000-10-24
Eternal Sonata,440000.0,190000.0,120000.0,70000.0,50000.0,80.0,7.9,2008-10-21
Etrian Mystery Dungeon,280000.0,110000.0,10000.0,140000.0,10000.0,77.0,8.0,2015-04-07
Etrian Odyssey,330000.0,190000.0,30000.0,90000.0,20000.0,75.0,8.4,2007-05-15
Etrian Odyssey 2 Untold: The Fafnir Knight,110000.0,0.0,0.0,110000.0,0.0,82.0,7.9,2014-11-27
Etrian Odyssey III: The Drowned City,310000.0,120000.0,0.0,190000.0,10000.0,77.0,8.3,2010-09-21
Etrian Odyssey Nexus,110000.0,0.0,0.0,110000.0,0.0,81.0,6.6,2019-02-05
Europa Universalis III Complete,20000.0,0.0,20000.0,0.0,0.0,76.0,8.7,2008-10-28
EverBlue 2,30000.0,20000.0,10000.0,0.0,0.0,59.0,8.0,2003-02-24
EverQuest II: Destiny of Velious,60000.0,60000.0,0.0,0.0,10000.0,77.0,7.4,2011-02-22
Everybody Dance,130000.0,110000.0,0.0,0.0,20000.0,66.0,7.0,2011-10-18
Evil Dead: Hail to the King,270000.0,150000.0,100000.0,0.0,20000.0,51.0,5.7,2000-12-04
Evil Dead: Regeneration,290000.0,160000.0,100000.0,0.0,30000.0,67.0,7.8,2005-09-13
Evil Genius,10000.0,0.0,10000.0,0.0,0.0,75.0,8.3,2004-09-28
Evolution Skateboarding,40000.0,30000.0,10000.0,0.0,0.0,44.0,8.0,2002-11-17
Evolve,1900000.0,880000.0,710000.0,50000.0,240000.0,75.7,4.6,2015-02-10
Excite Truck,530000.0,390000.0,30000.0,80000.0,40000.0,72.0,8.4,2006-11-19
ExciteBots: Trick Racing,280000.0,260000.0,0.0,0.0,20000.0,77.0,8.6,2009-04-20
ExerBeat,290000.0,100000.0,160000.0,0.0,30000.0,60.0,8.0,2011-05-17
Exist Archive: The Other Side of the Sky,60000.0,20000.0,0.0,30000.0,0.0,69.0,7.0,2016-10-18
Exit,80000.0,70000.0,0.0,0.0,10000.0,77.0,7.6,2006-02-14
Exit DS,100000.0,90000.0,0.0,10000.0,10000.0,64.0,6.7,2008-11-05
Extermination,550000.0,210000.0,160000.0,120000.0,50000.0,67.0,7.8,2001-07-23
Extinction,110000.0,90000.0,0.0,0.0,20000.0,49.5,1.6,2018-04-10
EyePet,1010000.0,370000.0,520000.0,40000.0,90000.0,70.0,7.9,2010-09-17
EyeToy Play 2,380000.0,180000.0,140000.0,0.0,50000.0,78.0,6.9,2005-08-16
EyeToy: Groove,180000.0,90000.0,70000.0,0.0,20000.0,73.0,8.0,2004-04-20
EyeToy: Kinetic,170000.0,90000.0,70000.0,0.0,20000.0,78.0,7.9,2005-11-22
E·O·E: Eve Of Extinction,100000.0,40000.0,30000.0,20000.0,10000.0,57.0,8.1,2002-02-26
F-14 Tomcat,700000.0,500000.0,190000.0,0.0,10000.0,67.0,8.0,2001-09-02
F-Zero GX,650000.0,410000.0,110000.0,120000.0,20000.0,89.0,8.7,2003-08-26
F-Zero: GP Legend,160000.0,110000.0,40000.0,0.0,0.0,77.0,8.2,2004-09-20
F.E.A.R.,880000.0,460000.0,300000.0,0.0,120000.0,78.5,7.5,2007-04-24
F.E.A.R. 2: Project Origin,1080000.0,550000.0,400000.0,10000.0,140000.0,78.3,7.9,2009-02-10
F.E.A.R. 3,900000.0,510000.0,270000.0,20000.0,110000.0,74.5,7.0,2011-06-21
F1 2001,60000.0,50000.0,10000.0,0.0,0.0,83.0,5.0,2001-11-18
F1 2002,30000.0,20000.0,10000.0,0.0,0.0,72.0,7.8,2002-06-22
F1 2009,1410000.0,230000.0,910000.0,0.0,270000.0,68.5,7.2,2009-11-17
F1 2010,2270000.0,430000.0,1390000.0,90000.0,370000.0,84.0,7.4,2010-09-21
F1 2011,2410000.0,330000.0,1570000.0,130000.0,390000.0,74.8,6.9,2011-12-06
F1 2012,1500000.0,220000.0,990000.0,50000.0,230000.0,82.5,7.2,2012-09-18
F1 2013,880000.0,20000.0,750000.0,30000.0,100000.0,78.0,6.6,2013-10-08
F1 2014,650000.0,150000.0,400000.0,20000.0,80000.0,63.0,4.0,2014-10-21
F1 2015,990000.0,190000.0,660000.0,40000.0,120000.0,63.3,5.5,2015-07-21
F1 2016,1000000.0,160000.0,680000.0,30000.0,130000.0,83.5,7.9,2017-01-01
F1 2017,830000.0,80000.0,620000.0,20000.0,100000.0,86.3,7.4,2017-08-25
F1 2018,710000.0,100000.0,500000.0,10000.0,90000.0,83.7,7.7,2018-08-24
F1 Career Challenge,100000.0,50000.0,40000.0,0.0,10000.0,70.0,7.7,2003-06-24
F1 Race Stars,610000.0,140000.0,400000.0,0.0,70000.0,62.3,5.8,2012-11-13
FIFA 06: Road to FIFA World Cup,150000.0,110000.0,20000.0,10000.0,10000.0,62.0,6.1,2005-11-16
FIFA 07 Soccer,6380000.0,1550000.0,3530000.0,30000.0,1270000.0,78.7,7.7,2006-10-17
FIFA 14,9350000.0,1310000.0,6690000.0,80000.0,1270000.0,72.5,3.6,2013-09-24
FIFA 15,11710000.0,2360000.0,7960000.0,100000.0,1270000.0,80.9,4.2,2014-09-23
FIFA 16,13060000.0,2660000.0,8750000.0,70000.0,1590000.0,81.0,3.9,2015-09-22
FIFA 17,4530000.0,1240000.0,2960000.0,0.0,330000.0,83.5,3.6,2016-09-27
FIFA 18,16120000.0,2600000.0,11190000.0,280000.0,2030000.0,79.0,3.8,2017-09-29
FIFA 19,12160000.0,1580000.0,8870000.0,160000.0,1560000.0,75.2,2.4,2018-09-28
FIFA 2001 Major League Soccer,320000.0,180000.0,120000.0,0.0,20000.0,85.0,7.0,2000-11-14
FIFA Soccer,630000.0,160000.0,350000.0,20000.0,90000.0,79.0,7.2,2012-02-15
FIFA Soccer 06,5060000.0,1220000.0,2940000.0,40000.0,860000.0,78.0,7.6,2005-10-04
FIFA Soccer 08,9470000.0,1960000.0,3960000.0,40000.0,3530000.0,77.8,7.1,2007-10-09
FIFA Soccer 09,7320000.0,1480000.0,3290000.0,60000.0,2490000.0,83.4,7.1,2008-10-14
FIFA Soccer 09 All-Play,890000.0,280000.0,520000.0,0.0,90000.0,80.0,8.4,2008-10-28
FIFA Soccer 10,8100000.0,1360000.0,4430000.0,60000.0,2250000.0,81.5,6.9,2009-10-20
FIFA Soccer 11,10750000.0,1560000.0,6810000.0,90000.0,2270000.0,82.0,7.1,2010-09-28
FIFA Soccer 12,12510000.0,2040000.0,8160000.0,150000.0,2160000.0,79.0,5.7,2011-09-27
FIFA Soccer 13,460000.0,0.0,320000.0,50000.0,100000.0,57.0,4.2,2012-09-25
FIFA Soccer 2002,810000.0,450000.0,280000.0,0.0,80000.0,81.5,7.1,2001-11-01
FIFA Soccer 2003,4110000.0,720000.0,2700000.0,50000.0,650000.0,87.3,7.4,2002-11-14
FIFA Soccer 2004,840000.0,280000.0,500000.0,0.0,50000.0,82.0,7.9,2003-11-04
FIFA Soccer 2005,4890000.0,1080000.0,3130000.0,40000.0,630000.0,78.8,8.0,2004-10-12
FIFA Street,100000.0,80000.0,20000.0,0.0,0.0,60.0,8.0,2005-02-22
FIFA Street 2,740000.0,430000.0,230000.0,20000.0,60000.0,57.2,7.1,2006-02-28
FIFA Street 3,320000.0,80000.0,180000.0,0.0,60000.0,63.0,6.8,2008-02-18
FIFA World Cup Germany 2006,1090000.0,880000.0,100000.0,0.0,100000.0,74.6,7.6,2006-04-24
FIFA World Cup: Germany 2006,30000.0,20000.0,10000.0,0.0,0.0,57.0,6.9,2006-04-24
Fable Anniversary,450000.0,260000.0,150000.0,10000.0,40000.0,68.0,6.8,2014-02-04
Fable III,330000.0,110000.0,170000.0,0.0,50000.0,75.0,5.5,2011-05-17
Fable: The Journey,290000.0,190000.0,80000.0,0.0,30000.0,61.0,4.8,2012-10-09
Fable: The Lost Chapters,70000.0,10000.0,50000.0,0.0,10000.0,83.0,8.6,2005-09-20
FaceBreaker,360000.0,280000.0,50000.0,0.0,30000.0,53.5,5.0,2008-09-03
FaceBreaker K.O. Party,220000.0,190000.0,10000.0,0.0,20000.0,61.0,6.1,2008-11-11
Fairytale Fights,340000.0,250000.0,60000.0,0.0,30000.0,52.0,5.9,2009-10-27
Falcon 4.0: Allied Force,20000.0,0.0,20000.0,0.0,0.0,90.0,7.8,2005-06-28
Fallout 3,9940000.0,5610000.0,3020000.0,160000.0,1140000.0,91.3,8.1,2008-10-28
Fallout 3 Game Add-On Pack: The Pitt and Operation: Anchorage,100000.0,90000.0,10000.0,0.0,10000.0,76.0,8.0,2009-05-26
Fallout 4,5030000.0,2940000.0,1620000.0,20000.0,450000.0,88.0,6.5,2015-11-10
Fallout 76,2460000.0,1230000.0,820000.0,100000.0,310000.0,51.3,2.9,2018-11-14
Fallout Trilogy,20000.0,0.0,20000.0,0.0,0.0,57.0,8.4,2009-04-30
Fallout: Brotherhood of Steel,120000.0,70000.0,40000.0,0.0,10000.0,65.0,4.4,2004-01-14
Fallout: New Vegas,7250000.0,4210000.0,2070000.0,140000.0,830000.0,83.0,8.1,2010-10-19
Family Feud: 2012 Edition,300000.0,270000.0,0.0,0.0,20000.0,65.0,5.8,2011-10-18
Family Guy,190000.0,180000.0,0.0,0.0,20000.0,51.0,6.6,2006-10-16
Family Guy: Back to the Multiverse,520000.0,260000.0,200000.0,0.0,70000.0,39.5,5.8,2012-11-20
Family Party: 30 Great Games,90000.0,80000.0,10000.0,0.0,10000.0,42.0,2.4,2008-12-02
Fantasia: Music Evolved,290000.0,220000.0,40000.0,0.0,30000.0,71.5,6.8,2014-10-21
Fantastic 4,1010000.0,800000.0,120000.0,0.0,90000.0,62.3,5.9,2005-06-27
Fantastic Four: Rise of the Silver Surfer,740000.0,490000.0,190000.0,0.0,80000.0,40.4,5.6,2007-06-15
Fantavision,470000.0,140000.0,110000.0,190000.0,40000.0,72.0,6.6,2000-10-25
Far Cry 3,6250000.0,2260000.0,3120000.0,120000.0,750000.0,90.5,8.6,2012-12-04
Far Cry 3: Classic Edition,10000.0,0.0,0.0,10000.0,0.0,70.0,7.1,2018-07-05
Far Cry 4,7290000.0,2670000.0,3600000.0,130000.0,900000.0,78.5,7.4,2014-11-18
Far Cry 5,5800000.0,2580000.0,2270000.0,150000.0,790000.0,80.3,6.5,2018-03-27
Far Cry Instincts Evolution,80000.0,60000.0,20000.0,0.0,0.0,78.0,6.6,2006-03-28
Far Cry Instincts Predator,240000.0,200000.0,30000.0,0.0,20000.0,78.0,6.4,2006-03-28
Far Cry Vengeance,80000.0,60000.0,10000.0,0.0,10000.0,38.0,5.5,2006-12-12
Far Cry: Primal,3980000.0,1210000.0,2180000.0,70000.0,520000.0,75.7,6.2,2016-02-23
Farming Simulator 17,850000.0,190000.0,520000.0,10000.0,130000.0,69.0,6.8,2016-10-25
Farming Simulator 18,120000.0,60000.0,60000.0,0.0,10000.0,68.0,6.5,2017-06-06
Farming Simulator 19,1050000.0,130000.0,810000.0,0.0,100000.0,68.5,5.8,2018-11-20
Farming Simulator 2013,390000.0,220000.0,130000.0,0.0,30000.0,33.0,6.2,2013-11-19
Farpoint,480000.0,0.0,380000.0,40000.0,60000.0,71.0,8.1,2017-05-16
Fat Princess: Fistful of Cake,130000.0,80000.0,20000.0,0.0,20000.0,74.0,8.7,2010-05-04
Fatal Frame,200000.0,110000.0,70000.0,0.0,20000.0,75.5,8.7,2002-03-04
Fatal Frame II: Crimson Butterfly,160000.0,80000.0,60000.0,0.0,20000.0,81.0,8.9,2003-12-10
Fatal Frame II: Crimson Butterfly Director's Cut,50000.0,40000.0,10000.0,0.0,0.0,84.0,8.8,2004-11-01
Fatal Frame III: The Tormented,80000.0,40000.0,30000.0,0.0,10000.0,78.0,8.8,2005-11-08
Fatal Frame: Maiden of Black Water,120000.0,0.0,30000.0,90000.0,0.0,67.0,7.8,2015-10-22
Fatal Fury: Battle Archives Volume 1,40000.0,20000.0,10000.0,0.0,0.0,68.0,8.3,2007-08-14
Fate/Extella Link,180000.0,0.0,0.0,180000.0,0.0,71.0,7.0,2019-02-19
Fate/Extella: The Umbral Star,630000.0,250000.0,60000.0,260000.0,60000.0,73.0,7.1,2017-01-17
Fate/Extra,330000.0,190000.0,10000.0,100000.0,30000.0,58.0,8.0,2011-11-01
Fear Effect 2: Retro Helix,180000.0,100000.0,70000.0,0.0,10000.0,84.0,7.8,2001-02-21
Fear Factor: Unleashed,140000.0,100000.0,40000.0,0.0,0.0,30.0,3.0,2004-11-17
Feel the Magic XY/XX,290000.0,170000.0,0.0,100000.0,20000.0,75.0,8.2,2004-11-16
Ferrari Challenge Trofeo Pirelli,120000.0,60000.0,50000.0,0.0,20000.0,42.0,6.7,2008-08-26
Ferrari F355 Challenge,50000.0,30000.0,20000.0,0.0,10000.0,70.0,5.5,2002-09-28
Field Commander,160000.0,140000.0,0.0,0.0,10000.0,77.0,7.9,2006-05-23
Fight Club,290000.0,170000.0,90000.0,0.0,20000.0,36.5,4.8,2004-11-16
Fight Night 2004,2160000.0,1590000.0,350000.0,0.0,220000.0,85.0,8.4,2004-04-05
Fight Night Champion,1910000.0,850000.0,810000.0,0.0,250000.0,85.0,7.3,2011-03-01
Fight Night Round 2,1640000.0,1270000.0,220000.0,0.0,140000.0,87.7,8.4,2005-02-28
Fight Night Round 3,5550000.0,3930000.0,1090000.0,20000.0,510000.0,82.0,8.3,2006-12-05
Fight Night Round 4,2920000.0,1870000.0,730000.0,0.0,330000.0,87.5,7.8,2009-06-23
Fighter Maker 2,70000.0,30000.0,30000.0,0.0,10000.0,58.0,7.8,2002-11-12
Fighter Within,170000.0,80000.0,70000.0,0.0,10000.0,23.0,2.8,2013-11-19
Fighters Uncaged,600000.0,310000.0,230000.0,0.0,60000.0,32.0,4.6,2010-11-04
Fighting Fantasy: The Warlock of Firetop Mountain,90000.0,80000.0,0.0,0.0,10000.0,45.0,8.1,2009-10-27
Final Fantasy Anniversary Edition,590000.0,390000.0,20000.0,130000.0,50000.0,67.0,8.9,2007-06-26
Final Fantasy Anthology,800000.0,450000.0,300000.0,0.0,50000.0,80.0,8.7,1999-09-30
Final Fantasy Chronicles,520000.0,290000.0,200000.0,0.0,30000.0,89.0,9.1,2001-06-29
Final Fantasy Crystal Chronicles: Echoes of Time,720000.0,250000.0,120000.0,320000.0,40000.0,69.5,6.9,2009-03-24
Final Fantasy Crystal Chronicles: Ring of Fates,660000.0,220000.0,10000.0,420000.0,20000.0,77.0,7.4,2008-03-11
Final Fantasy Crystal Chronicles: The Crystal Bearers,390000.0,210000.0,80000.0,80000.0,30000.0,66.0,8.8,2009-12-26
Final Fantasy Explorers,590000.0,170000.0,100000.0,290000.0,30000.0,69.0,8.5,2016-01-26
Final Fantasy Fables: Chocobo Tales,240000.0,100000.0,10000.0,120000.0,10000.0,75.0,7.1,2007-04-03
Final Fantasy Fables: Chocobo's Dungeon,210000.0,90000.0,0.0,110000.0,10000.0,76.0,8.0,2008-07-08
Final Fantasy II Anniversary Edition,510000.0,360000.0,30000.0,70000.0,50000.0,63.0,6.6,2007-07-24
Final Fantasy IV Advance,610000.0,270000.0,100000.0,220000.0,10000.0,85.0,8.6,2005-12-12
Final Fantasy IV: The Complete Collection,560000.0,130000.0,90000.0,270000.0,60000.0,77.0,8.9,2011-04-19
Final Fantasy Type-0 HD,300000.0,200000.0,70000.0,0.0,30000.0,72.0,8.2,2015-03-17
Final Fantasy V Advance,260000.0,0.0,0.0,260000.0,10000.0,83.0,8.2,2006-11-06
Final Fantasy VI Advance,280000.0,0.0,0.0,280000.0,10000.0,92.0,8.7,2007-02-05
Final Fantasy X / X-2 HD Remaster,900000.0,340000.0,360000.0,70000.0,140000.0,84.0,8.3,2015-05-12
Final Fantasy XI: Chains of Promathia,250000.0,120000.0,90000.0,0.0,30000.0,77.0,8.4,2004-09-21
Final Fantasy XI: Treasures of Aht Urhgan,230000.0,60000.0,50000.0,100000.0,20000.0,87.0,6.6,2006-04-18
Final Fantasy XI: Wings of the Goddess,320000.0,280000.0,0.0,20000.0,30000.0,63.0,5.8,2007-11-20
Final Fantasy XIII,7540000.0,3050000.0,1900000.0,1880000.0,720000.0,82.5,6.6,2010-03-09
Final Fantasy XIII-2,3390000.0,1140000.0,1040000.0,910000.0,290000.0,79.0,6.6,2012-01-31
Final Fantasy XIV Online,1580000.0,930000.0,480000.0,0.0,160000.0,49.0,4.0,2010-09-22
Final Fantasy XIV: Heavensward,240000.0,40000.0,100000.0,70000.0,20000.0,83.0,8.2,2015-06-23
Final Fantasy XIV: Stormblood,230000.0,90000.0,80000.0,40000.0,30000.0,88.0,8.4,2017-06-20
Final Fantasy XV,5070000.0,1810000.0,1530000.0,1050000.0,680000.0,81.0,7.6,2016-11-29
Final Fantasy: The 4 Heroes of Light,580000.0,220000.0,100000.0,230000.0,30000.0,71.0,8.7,2010-10-05
Final Fight One,210000.0,90000.0,30000.0,80000.0,0.0,82.0,7.9,2001-09-26
Final Fight: Streetwise,70000.0,40000.0,20000.0,0.0,10000.0,42.5,6.4,2006-02-28
Finding Nemo,6460000.0,4020000.0,1990000.0,90000.0,360000.0,65.2,6.7,2003-05-09
Fire Emblem,970000.0,490000.0,180000.0,290000.0,10000.0,88.0,9.0,2003-11-03
Fire Emblem Echoes: Shadows of Valentia,750000.0,340000.0,160000.0,210000.0,50000.0,81.0,8.6,2017-05-19
Fire Emblem Warriors,660000.0,290000.0,170000.0,140000.0,50000.0,71.5,8.0,2017-10-20
Fire Emblem: Path of Radiance,540000.0,290000.0,80000.0,160000.0,10000.0,85.0,8.9,2005-10-17
Fire Emblem: Radiant Dawn,490000.0,270000.0,30000.0,170000.0,30000.0,78.0,8.7,2007-11-05
Fire Emblem: Shadow Dragon,610000.0,290000.0,30000.0,270000.0,30000.0,81.0,7.0,2009-02-16
Fire Emblem: The Sacred Stones,890000.0,420000.0,160000.0,300000.0,20000.0,85.0,9.0,2005-05-23
Fire Pro Wrestling Returns,90000.0,40000.0,30000.0,0.0,10000.0,78.0,8.6,2007-11-13
Fire Pro Wrestling World,120000.0,60000.0,20000.0,30000.0,20000.0,79.0,7.5,2018-08-28
Firewall: Zero Hour,370000.0,140000.0,160000.0,20000.0,60000.0,79.0,8.2,2018-08-29
Fish Tycoon,260000.0,240000.0,0.0,0.0,20000.0,46.0,7.0,2007-10-16
Fisherman's Challenge,40000.0,20000.0,20000.0,0.0,10000.0,67.0,6.8,2003-01-19
Fishing Resort,390000.0,140000.0,0.0,250000.0,10000.0,69.0,6.9,2011-11-22
Fist of The North Star: Lost Paradise,360000.0,90000.0,50000.0,180000.0,30000.0,72.0,7.7,2018-10-02
Fist of the North Star: Ken's Rage,820000.0,130000.0,50000.0,610000.0,20000.0,59.5,7.0,2010-11-02
Fist of the North Star: Ken's Rage 2,380000.0,30000.0,10000.0,340000.0,0.0,48.0,6.6,2013-02-05
Flashback,30000.0,10000.0,20000.0,0.0,0.0,77.0,8.3,2018-11-20
FlatOut,380000.0,190000.0,150000.0,0.0,50000.0,70.0,8.0,2005-07-12
FlatOut 2,40000.0,30000.0,10000.0,0.0,0.0,73.0,7.2,2006-08-01
FlatOut 4: Total Insanity,30000.0,20000.0,0.0,0.0,0.0,64.0,6.1,2017-05-05
FlatOut: Head On,290000.0,130000.0,110000.0,0.0,60000.0,74.0,8.1,2008-04-04
FlatOut: Ultimate Carnage,110000.0,70000.0,30000.0,0.0,10000.0,80.0,8.6,2007-10-02
FlingSmash,470000.0,370000.0,10000.0,70000.0,20000.0,48.0,7.3,2010-11-07
Flipnic: Ultimate Pinball,60000.0,30000.0,20000.0,0.0,10000.0,64.0,8.2,2005-07-13
Flipping Death,30000.0,30000.0,0.0,0.0,0.0,79.5,6.6,2018-10-16
"Flower, Sun, and Rain",70000.0,60000.0,0.0,0.0,10000.0,54.0,8.6,2009-06-15
Flushed Away,160000.0,120000.0,30000.0,0.0,0.0,47.0,2.3,2006-10-24
Folklore,320000.0,200000.0,40000.0,50000.0,30000.0,75.0,8.2,2007-10-09
Food Network: Cook or Be Cooked,440000.0,410000.0,0.0,0.0,30000.0,53.0,6.8,2009-11-03
Football Manager 2010,70000.0,0.0,60000.0,0.0,10000.0,87.0,8.8,2009-11-03
Football Manager 2011,1260000.0,0.0,1010000.0,0.0,240000.0,85.0,8.3,2010-11-09
Football Manager 2012,1500000.0,20000.0,1160000.0,0.0,320000.0,84.0,7.9,2011-10-21
Football Manager 2017,330000.0,0.0,310000.0,0.0,20000.0,80.0,5.3,2016-11-04
Football Manager 2019,110000.0,0.0,100000.0,0.0,10000.0,86.0,6.3,2018-11-02
Football Manager Handheld 2010,350000.0,0.0,270000.0,0.0,90000.0,69.0,6.9,2009-10-30
For Honor,2660000.0,1320000.0,890000.0,70000.0,360000.0,77.7,5.7,2017-02-14
Ford Mustang: The Legend Lives,290000.0,140000.0,110000.0,0.0,40000.0,58.0,7.3,2005-04-19
Ford Racing,860000.0,480000.0,330000.0,0.0,60000.0,53.0,5.8,2001-03-06
Ford Racing 2,1000000.0,490000.0,380000.0,0.0,130000.0,51.0,7.9,2003-10-28
Ford Racing 3,260000.0,130000.0,100000.0,0.0,30000.0,50.0,6.8,2005-03-22
Ford Racing Off Road,470000.0,60000.0,400000.0,0.0,10000.0,37.0,6.3,2008-09-01
